%D;pD;%X;pX;pc;pt
25;85;45;15;54.134328358208954;886.4800995024875
25;85;45;25;56.60696517412935;411.1393034825871
25;85;45;35;59.15422885572139;2055.731343283582
25;85;45;45;52.649253731343286;641.6094527363184
25;85;45;55;55.30099502487562;412.99751243781094
25;85;45;65;53.614427860696516;795.4776119402985
25;85;45;75;52.78358208955224;504.0124378109453
25;85;45;85;48.243781094527364;703.5373134328358
25;85;45;95;52.46766169154229;724.9527363184079
25;85;55;5;52.83582089552239;885.7487562189054
25;85;55;15;54.291044776119406;1413.3507462686566
25;85;55;25;57.985074626865675;967.5621890547263
25;85;55;35;53.134328358208954;944.139303482587
25;85;55;45;51.05223880597015;476.5721393034826
25;85;55;55;50.91542288557214;425.1542288557214
25;85;55;65;52.004975124378106;577.726368159204
25;85;55;75;52.74875621890547;990.4228855721393
25;85;55;85;53.47014925373134;691.1766169154229
25;85;55;95;53.15174129353234;803.5497512437811
25;85;65;5;52.430348258706466;571.7437810945273
25;85;65;15;53.38059701492537;672.8930348258707
25;85;65;25;53.81094527363184;370.06716417910445
25;85;65;35;52.73134328358209;815.9502487562189
25;85;65;45;53.32089552238806;975.4179104477612
25;85;65;55;49.30348258706468;1416.1492537313434
25;85;65;65;61.634328358208954;771.5099502487562
25;85;65;75;52.375621890547265;482.10696517412936
25;85;65;85;55.266169154228855;870.8134328358209
25;85;65;95;55.25124378109453;964.0174129353234
25;85;75;5;55.430348258706466;762.2860696517413
25;85;75;15;54.08955223880597;415.9800995024876
25;85;75;25;54.11940298507463;621.5174129353234
25;85;75;35;53.66417910447761;700.5870646766169
25;85;75;45;52.04228855721393;429.6592039800995
25;85;75;55;52.65422885572139;786.0472636815921
25;85;75;65;51.43532338308458;462.79353233830847
25;85;75;75;54.101990049751244;652.592039800995
25;85;75;85;50.30099502487562;976.9751243781094
25;85;75;95;54.917910447761194;708.8482587064676
25;85;85;5;57.26865671641791;1154.3457711442786
25;85;85;15;52.59701492537314;548.723880597015
25;85;85;25;53.840796019900495;1477.7114427860697
25;85;85;35;53.09950248756219;632.723880597015
25;85;85;45;50.691542288557216;703.8383084577115
25;85;85;55;53.81592039800995;1590.0870646766168
25;85;85;65;54.049751243781095;587.136815920398
25;85;85;75;52.94278606965174;1203.6990049751244
25;85;85;85;53.26119402985075;464.73880597014926
25;85;85;95;53.87810945273632;497.43532338308455
25;85;95;5;52.233830845771145;945.860696517413
25;85;95;15;52.4452736318408;694.4353233830846
25;85;95;25;53.71890547263681;883.6318407960199
25;85;95;35;52.82835820895522;810.3905472636816
25;85;95;45;54.569651741293534;587.5
25;85;95;55;52.818407960199;863.4029850746268
25;85;95;65;54.11940298507463;455.84328358208955
25;85;95;75;54.853233830845774;1352.7587064676618
25;85;95;85;55.06716417910448;523.0373134328358
25;85;95;95;54.82338308457712;967.4751243781094
25;95;25;5;50.330845771144276;436.3532338308458
25;95;25;15;51.8681592039801;493.2363184079602
25;95;25;25;53.5771144278607;607.7587064676617
25;95;25;35;53.80099502487562;723.9651741293533
25;95;25;45;48.69402985074627;667.6691542288557
25;95;25;55;53.27114427860697;717.1218905472637
25;95;25;65;54.818407960199;457.30845771144277
25;95;25;75;52.776119402985074;1328.4651741293533
25;95;25;85;52.85820895522388;1933.5547263681592
25;95;25;95;55.71890547263681;838.002487562189
25;95;35;5;51.25870646766169;457.8805970149254
25;95;35;15;52.37810945273632;443.17661691542287
25;95;35;25;45.1044776119403;976.1343283582089
25;95;35;35;57.51990049751244;719.2661691542288
25;95;35;45;54.12189054726368;717.497512437811
25;95;35;55;53.45771144278607;486.39303482587064
25;95;35;65;54.223880597014926;525.955223880597
25;95;35;75;53.70398009950249;448.06467661691545
25;95;35;85;52.41542288557214;721.6567164179105
25;95;35;95;52.791044776119406;876.544776119403
25;95;45;5;61.907960199004975;4852.495024875622
25;95;45;15;53.69900497512438;773.4228855721393
25;95;45;25;53.85572139303483;942.9776119402985
25;95;45;35;52.2363184079602;1092.7810945273632
25;95;45;45;54.101990049751244;1260.5199004975125
25;95;45;55;55.0;736.136815920398
25;95;45;65;52.2363184079602;907.0323383084577
25;95;45;75;56.460199004975124;1606.9875621890546
25;95;45;85;54.191542288557216;981.3706467661691
25;95;45;95;52.76119402985075;573.0621890547263
25;95;55;5;51.353233830845774;475.9676616915423
25;95;55;15;54.0;564.6318407960199
25;95;55;25;52.917910447761194;1611.221393034826
25;95;55;35;53.44776119402985;708.0074626865671
25;95;55;45;53.67910447761194;754.9129353233831
25;95;55;55;52.83830845771144;365.1741293532338
25;95;55;65;51.16417910447761;902.7039800995025
25;95;55;75;53.72139303482587;1656.0870646766168
25;95;55;85;53.22885572139303;342.5820895522388
25;95;55;95;53.52238805970149;694.1716417910447
25;95;65;5;53.92039800995025;1015.318407960199
25;95;65;15;55.27860696517413;1483.1716417910447
25;95;65;25;55.51243781094527;1366.189054726368
25;95;65;35;52.54477611940298;1015.0124378109452
25;95;65;45;53.17910447761194;626.5472636815921
25;95;65;55;51.592039800995025;636.9154228855722
25;95;65;65;54.68905472636816;717.7213930348258
25;95;65;75;52.79353233830846;739.0621890547263
25;95;65;85;53.51243781094527;581.226368159204
25;95;65;95;53.00995024875622;1024.6119402985075
25;95;75;5;54.93532338308458;855.907960199005
25;95;75;15;53.74129353233831;413.6592039800995
25;95;75;25;51.440298507462686;571.997512437811
25;95;75;35;55.004975124378106;572.4029850746268
25;95;75;45;53.90049751243781;817.7363184079602
25;95;75;55;55.66417910447761;1269.6467661691543
25;95;75;65;53.34577114427861;732.8233830845771
25;95;75;75;54.024875621890544;558.544776119403
25;95;75;85;49.83582089552239;394.96268656716416
25;95;75;95;54.659203980099505;869.4179104477612
25;95;85;5;54.350746268656714;1781.9179104477612
25;95;85;15;55.28606965174129;718.3756218905472
25;95;85;25;52.52238805970149;1122.2761194029852
25;95;85;35;51.62189054726368;609.2611940298508
25;95;85;45;52.34825870646766;830.0771144278607
25;95;85;55;55.83830845771144;492.05721393034827
25;95;85;65;52.5547263681592;481.6442786069652
25;95;85;75;54.166666666666664;1010.8134328358209
25;95;85;85;51.146766169154226;618.407960199005
25;95;85;95;52.0547263681592;882.7611940298508
25;95;95;5;54.960199004975124;1237.460199004975
25;95;95;15;51.40547263681592;545.1492537313433
25;95;95;25;56.46268656716418;849.9378109452737
25;95;95;35;55.49751243781095;819.7636815920398
25;95;95;45;50.94278606965174;377.97512437810946
25;95;95;55;54.992537313432834;1202.2014925373135
25;95;95;65;55.398009950248756;628.9402985074627
25;95;95;75;54.71641791044776;412.0721393034826
25;95;95;85;52.57960199004975;885.7636815920398
25;95;95;95;53.982587064676615;456.07462686567163
35;5;35;5;52.23880597014925;463.6442786069652
35;5;35;15;53.71393034825871;979.8905472636816
35;5;35;25;54.75870646766169;1039.5223880597016
35;5;35;35;54.89054726368159;1500.7885572139303
35;5;35;45;54.53233830845771;1118.870646766169
35;5;35;55;54.80597014925373;2218.460199004975
35;5;35;65;54.482587064676615;1022.139303482587
35;5;35;75;51.92039800995025;925.9427860696518
35;5;35;85;51.44776119402985;453.74626865671644
35;5;35;95;54.791044776119406;450.9776119402985
35;5;45;5;54.082089552238806;475.1542288557214
35;5;45;15;53.527363184079604;1192.2512437810944
35;5;45;25;52.507462686567166;1128.7487562189056
35;5;45;35;53.42039800995025;560.8059701492538
35;5;45;45;52.840796019900495;550.3457711442786
35;5;45;55;54.43781094527363;573.044776119403
35;5;45;65;54.17661691542288;338.0149253731343
35;5;45;75;53.343283582089555;489.17661691542287
35;5;45;85;52.32835820895522;1257.1691542288556
35;5;45;95;51.38805970149254;495.32089552238807
35;5;55;5;56.223880597014926;1244.2238805970148
35;5;55;15;50.51243781094527;461.82338308457713
35;5;55;25;52.017412935323385;533.723880597015
35;5;55;35;50.97014925373134;422.67910447761193
35;5;55;45;56.25373134328358;539.9402985074627
35;5;55;55;53.11940298507463;1405.0174129353234
35;5;55;65;52.350746268656714;543.8731343283582
35;5;55;75;55.159203980099505;1788.1592039800994
35;5;55;85;50.350746268656714;351.3333333333333
35;5;55;95;51.92786069651741;512.5298507462686
35;5;65;5;53.20646766169154;911.1940298507462
35;5;65;15;53.35820895522388;627.6641791044776
35;5;65;25;52.208955223880594;765.5721393034826
35;5;65;35;54.62686567164179;624.0174129353234
35;5;65;45;53.97761194029851;751.2164179104477
35;5;65;55;62.27363184079602;3297.6666666666665
35;5;65;65;51.88308457711443;325.7512437810945
35;5;65;75;52.81592039800995;806.1318407960199
35;5;65;85;52.05721393034826;660.6666666666666
35;5;65;95;53.18407960199005;940.6592039800995
35;5;75;5;53.88308457711443;1294.6144278606964
35;5;75;15;53.669154228855724;434.0074626865672
35;5;75;25;52.78606965174129;851.6542288557214
35;5;75;35;55.514925373134325;1227.3955223880596
35;5;75;45;54.59452736318408;683.0522388059702
35;5;75;55;50.930348258706466;844.6592039800995
35;5;75;65;52.85820895522388;799.8855721393035
35;5;75;75;54.57960199004975;2388.2885572139303
35;5;75;85;52.559701492537314;1240.407960199005
35;5;75;95;52.256218905472636;636.1940298507462
35;5;85;5;55.59701492537314;767.3407960199005
35;5;85;15;51.833333333333336;851.7487562189054
35;5;85;25;53.340796019900495;936.1567164179105
35;5;85;35;54.27860696517413;565.2114427860696
35;5;85;45;52.91044776119403;560.6616915422885
35;5;85;55;53.04477611940298;1295.858208955224
35;5;85;65;57.28606965174129;775.9203980099503
35;5;85;75;47.53482587064676;559.042288557214
35;5;85;85;55.02238805970149;720.9925373134329
35;5;85;95;54.8681592039801;698.9701492537314
35;5;95;5;47.06218905472637;871.6741293532339
35;5;95;15;51.77114427860697;647.5671641791045
35;5;95;25;53.291044776119406;525.2636815920398
35;5;95;35;50.38308457711443;651.0696517412936
35;5;95;45;55.69651741293532;801.8358208955224
35;5;95;55;51.398009950248756;552.957711442786
35;5;95;65;50.5771144278607;644.3781094527363
35;5;95;75;53.666666666666664;1302.370646766169
35;5;95;85;53.30348258706468;1286.3532338308457
35;5;95;95;47.79601990049751;641.1069651741293
35;15;35;5;54.9452736318408;602.5721393034826
35;15;35;15;55.049751243781095;1210.4626865671642
35;15;35;25;56.17164179104478;2728.870646766169
35;15;35;35;54.51243781094527;612.5497512437811
35;15;35;45;53.33830845771144;965.4651741293533
35;15;35;55;55.17661691542288;469.5771144278607
35;15;35;65;53.450248756218905;500.2014925373134
35;15;35;75;55.385572139303484;2636.3582089552237
35;15;35;85;54.45771144278607;1428.7487562189056
35;15;35;95;51.72885572139303;657.3009950248756
35;15;45;5;54.37810945273632;1085.7114427860697
35;15;45;15;56.26119402985075;1205.134328358209
35;15;45;25;51.6044776119403;373.6119402985075
35;15;45;35;55.66169154228856;455.2587064676617
35;15;45;45;53.2636815920398;511.6940298507463
35;15;45;55;52.58955223880597;965.2786069651742
35;15;45;65;53.288557213930346;1003.5174129353234
35;15;45;75;52.11194029850746;802.094527363184
35;15;45;85;53.81094527363184;546.4179104477612
35;15;45;95;53.853233830845774;965.8706467661691
35;15;55;5;53.22636815920398;1095.8855721393036
35;15;55;15;51.656716417910445;472.2512437810945
35;15;55;25;56.00248756218905;588.9850746268656
35;15;55;35;53.33830845771144;1511.6641791044776
35;15;55;45;52.13930348258707;584.5373134328358
35;15;55;55;53.69900497512438;570.4452736318408
35;15;55;65;54.92039800995025;703.9825870646766
35;15;55;75;49.146766169154226;655.7164179104477
35;15;55;85;58.88059701492537;629.957711442786
35;15;55;95;52.082089552238806;729.320895522388
35;15;65;5;51.39303482587065;448.5696517412935
35;15;65;15;57.059701492537314;402.2363184079602
35;15;65;25;51.950248756218905;551.6417910447761
35;15;65;35;51.44278606965174;1252.0945273631842
35;15;65;45;52.91542288557214;652.2462686567164
35;15;65;55;52.70646766169154;1189.7910447761194
35;15;65;65;56.666666666666664;1233.5696517412935
35;15;65;75;50.51243781094527;822.3781094527363
35;15;65;85;55.26119402985075;713.9004975124378
35;15;65;95;54.333333333333336;819.2388059701492
35;15;75;5;51.56716417910448;753.1840796019901
35;15;75;15;53.166666666666664;473.00248756218906
35;15;75;25;53.208955223880594;734.4278606965174
35;15;75;35;52.78606965174129;1089.7437810945273
35;15;75;45;51.50995024875622;1242.5820895522388
35;15;75;55;51.95771144278607;897.7512437810946
35;15;75;65;48.08706467661692;466.07960199004975
35;15;75;75;45.917910447761194;547.7512437810946
35;15;75;85;53.992537313432834;809.0696517412936
35;15;75;95;53.82338308457712;629.6019900497513
35;15;85;5;53.504975124378106;484.3457711442786
35;15;85;15;51.26119402985075;491.0995024875622
35;15;85;25;53.90049751243781;935.3134328358209
35;15;85;35;53.97014925373134;540.3905472636816
35;15;85;45;53.62189054726368;372.36567164179104
35;15;85;55;54.32338308457712;427.4676616915423
35;15;85;65;53.13930348258707;616.957711442786
35;15;85;75;52.898009950248756;902.4676616915423
35;15;85;85;53.14427860696517;514.0746268656717
35;15;85;95;54.51990049751244;882.2935323383084
35;15;95;5;56.03731343283582;2327.31592039801
35;15;95;15;51.818407960199;1442.186567164179
35;15;95;25;53.733830845771145;612.2412935323383
35;15;95;35;52.7363184079602;622.8134328358209
35;15;95;45;55.40049751243781;541.6218905472637
35;15;95;55;53.50995024875622;509.9726368159204
35;15;95;65;53.94278606965174;1054.5149253731342
35;15;95;75;53.624378109452735;818.5845771144278
35;15;95;85;54.5771144278607;1075.3880597014925
35;15;95;95;55.32587064676617;1129.2910447761194
35;25;35;5;51.43781094527363;562.2437810945273
35;25;35;15;53.440298507462686;2146.054726368159
35;25;35;25;55.63681592039801;383.410447761194
35;25;35;35;51.159203980099505;1018.3756218905472
35;25;35;45;51.11691542288557;462.5696517412935
35;25;35;55;51.32587064676617;721.1343283582089
35;25;35;65;53.4228855721393;425.59203980099505
35;25;35;75;52.49004975124378;406.47512437810946
35;25;35;85;55.288557213930346;794.1865671641791
35;25;35;95;53.024875621890544;922.6666666666666
35;25;45;5;53.485074626865675;1043.1990049751244
35;25;45;15;54.70646766169154;820.3084577114428
35;25;45;25;54.569651741293534;717.863184079602
35;25;45;35;52.25124378109453;646.2562189054727
35;25;45;45;59.3681592039801;941.8681592039801
35;25;45;55;52.875621890547265;747.3432835820895
35;25;45;65;53.475124378109456;463.0348258706468
35;25;45;75;55.21890547263681;839.0572139303482
35;25;45;85;55.27860696517413;837.639303482587
35;25;45;95;55.24875621890547;1748.5771144278608
35;25;55;5;51.7363184079602;536.7288557213931
35;25;55;15;53.58706467661692;852.9527363184079
35;25;55;25;51.8134328358209;863.9104477611941
35;25;55;35;52.69651741293532;454.3905472636816
35;25;55;45;53.149253731343286;1002.7064676616916
35;25;55;55;54.41542288557214;527.2388059701492
35;25;55;65;53.8955223880597;1113.0621890547263
35;25;55;75;55.74129353233831;1580.6741293532339
35;25;55;85;54.11194029850746;998.3407960199005
35;25;55;95;52.5771144278607;800.2935323383084
35;25;65;5;53.601990049751244;1364.2313432835822
35;25;65;15;53.166666666666664;1373.9800995024875
35;25;65;25;48.11194029850746;1164.1542288557214
35;25;65;35;50.298507462686565;438.4303482587065
35;25;65;45;54.67661691542288;674.0721393034826
35;25;65;55;52.78606965174129;1402.3457711442786
35;25;65;65;52.582089552238806;939.7288557213931
35;25;65;75;53.58955223880597;1222.4800995024875
35;25;65;85;52.96766169154229;1127.2860696517414
35;25;65;95;55.524875621890544;599.0845771144278
35;25;75;5;55.44278606965174;572.6990049751244
35;25;75;15;51.930348258706466;402.3258706467662
35;25;75;25;50.45522388059702;1648.1741293532339
35;25;75;35;51.78358208955224;428.38557213930346
35;25;75;45;53.385572139303484;728.1517412935324
35;25;75;55;52.559701492537314;718.0149253731344
35;25;75;65;52.54477611940298;1303.278606965174
35;25;75;75;55.71641791044776;684.1716417910447
35;25;75;85;53.17164179104478;462.9179104477612
35;25;75;95;53.41044776119403;622.2562189054727
35;25;85;5;52.20646766169154;952.3880597014926
35;25;85;15;55.65174129353234;418.1741293532338
35;25;85;25;54.7636815920398;489.6865671641791
35;25;85;35;52.492537313432834;649.181592039801
35;25;85;45;54.3681592039801;1044.68407960199
35;25;85;55;51.743781094527364;735.7064676616916
35;25;85;65;53.64179104477612;870.7711442786069
35;25;85;75;53.58706467661692;999.3756218905472
35;25;85;85;53.35572139303483;1354.6915422885572
35;25;85;95;54.124378109452735;523.8880597014926
35;25;95;5;51.18905472636816;517.0049751243781
35;25;95;15;52.2363184079602;1064.4427860696517
35;25;95;25;60.49751243781095;484.87064676616916
35;25;95;35;55.96766169154229;451.8482587064677
35;25;95;45;54.20646766169154;805.9875621890548
35;25;95;55;53.05223880597015;856.3383084577115
35;25;95;65;51.06467661691542;1045.0995024875622
35;25;95;75;54.42537313432836;549.7935323383084
35;25;95;85;53.75124378109453;652.1990049751244
35;25;95;95;54.28358208955224;607.7985074626865
35;35;35;5;51.67164179104478;540.0174129353234
35;35;35;15;53.656716417910445;413.910447761194
35;35;35;25;53.89303482587065;583.0970149253732
35;35;35;35;54.39303482587065;967.6318407960199
35;35;35;45;52.42786069651741;557.4328358208955
35;35;35;55;55.10696517412935;670.681592039801
35;35;35;65;58.80597014925373;3115.572139303483
35;35;35;75;53.788557213930346;612.4378109452737
35;35;35;85;55.6318407960199;2792.039800995025
35;35;35;95;51.37313432835821;487.0199004975124
35;35;45;5;53.9228855721393;708.455223880597
35;35;45;15;54.507462686567166;1506.0174129353234
35;35;45;25;52.20646766169154;982.5174129353234
35;35;45;35;53.58955223880597;868.7437810945273
35;35;45;45;51.830845771144276;342.67910447761193
35;35;45;55;51.50995024875622;344.7487562189055
35;35;45;65;46.58706467661692;1519.1094527363184
35;35;45;75;54.32089552238806;1188.129353233831
35;35;45;85;53.830845771144276;1097.9626865671642
35;35;45;95;47.330845771144276;1252.6965174129352
35;35;55;5;53.48756218905473;946.4029850746268
35;35;55;15;52.50995024875622;451.0995024875622
35;35;55;25;53.61194029850746;446.10199004975124
35;35;55;35;52.539800995024876;565.8407960199005
35;35;55;45;54.57462686567164;355.41293532338307
35;35;55;55;50.61940298507463;344.7213930348259
35;35;55;65;53.211442786069654;672.4328358208955
35;35;55;75;51.691542288557216;534.6144278606965
35;35;55;85;51.86318407960199;1328.2238805970148
35;35;55;95;53.592039800995025;850.7910447761194
35;35;65;5;54.04726368159204;790.7860696517413
35;35;65;15;55.75870646766169;2682.912935323383
35;35;65;25;55.66169154228856;845.1069651741293
35;35;65;35;51.340796019900495;576.0298507462686
35;35;65;45;54.80099502487562;764.2686567164179
35;35;65;55;52.80597014925373;399.4577114427861
35;35;65;65;53.059701492537314;787.6094527363184
35;35;65;75;49.83830845771144;813.0049751243781
35;35;65;85;50.56467661691542;415.3606965174129
35;35;65;95;52.78358208955224;327.76616915422886
35;35;75;5;54.78358208955224;867.5099502487562
35;35;75;15;50.42537313432836;462.89303482587064
35;35;75;25;52.24875621890547;573.4278606965174
35;35;75;35;53.67910447761194;568.9751243781094
35;35;75;45;54.05721393034826;1240.1268656716418
35;35;75;55;53.58706467661692;1274.6691542288556
35;35;75;65;51.007462686567166;896.6840796019901
35;35;75;75;51.659203980099505;675.3333333333334
35;35;75;85;53.049751243781095;950.0621890547263
35;35;75;95;53.11194029850746;363.10199004975124
35;35;85;5;53.208955223880594;648.0970149253732
35;35;85;15;54.71393034825871;515.1567164179105
35;35;85;25;53.865671641791046;361.5049751243781
35;35;85;35;47.87064676616915;1030.3980099502487
35;35;85;45;53.91044776119403;743.8482587064676
35;35;85;55;55.733830845771145;1504.3781094527362
35;35;85;65;50.41293532338308;485.49004975124376
35;35;85;75;54.149253731343286;836.7786069651742
35;35;85;85;54.86069651741293;917.5199004975125
35;35;85;95;52.99751243781095;727.139303482587
35;35;95;5;58.03233830845771;1256.870646766169
35;35;95;15;53.17910447761194;877.8656716417911
35;35;95;25;52.614427860696516;437.0199004975124
35;35;95;35;49.09701492537314;829.6243781094528
35;35;95;45;52.40298507462686;1029.084577114428
35;35;95;55;53.00248756218905;649.7786069651742
35;35;95;65;53.450248756218905;1128.8407960199006
35;35;95;75;52.266169154228855;532.3109452736319
35;35;95;85;52.23134328358209;817.5671641791045
35;35;95;95;55.37064676616915;956.9950248756219
35;45;35;5;51.54477611940298;650.7388059701492
35;45;35;15;55.504975124378106;1128.3084577114428
35;45;35;25;53.51243781094527;581.6517412935324
35;45;35;35;56.08457711442786;672.6293532338309
35;45;35;45;56.17661691542288;554.6592039800995
35;45;35;55;57.00248756218905;1915.407960199005
35;45;35;65;52.288557213930346;677.542288557214
35;45;35;75;52.517412935323385;821.3308457711443
35;45;35;85;52.12935323383085;442.7213930348259
35;45;35;95;54.960199004975124;1502.9975124378109
35;45;45;5;52.82089552238806;985.1293532338309
35;45;45;15;51.63681592039801;947.7810945273632
35;45;45;25;53.482587064676615;695.9925373134329
35;45;45;35;52.87313432835821;577.8258706467661
35;45;45;45;52.308457711442784;666.1915422885572
35;45;45;55;53.14179104477612;582.497512437811
35;45;45;65;53.014925373134325;481.3830845771144
35;45;45;75;53.211442786069654;618.0746268656717
35;45;45;85;51.7636815920398;574.181592039801
35;45;45;95;52.81094527363184;583.860696517413
35;45;55;5;53.55223880597015;928.9378109452737
35;45;55;15;52.39054726368159;452.85820895522386
35;45;55;25;51.72139303482587;725.3880597014926
35;45;55;35;51.25373134328358;455.35074626865674
35;45;55;45;51.049751243781095;696.5870646766169
35;45;55;55;54.56716417910448;550.2437810945273
35;45;55;65;52.23880597014925;590.1641791044776
35;45;55;75;54.89054726368159;1004.3159203980099
35;45;55;85;53.53233830845771;444.4004975124378
35;45;55;95;53.77363184079602;1252.271144278607
35;45;65;5;55.8955223880597;589.9502487562189
35;45;65;15;52.17661691542288;542.7960199004975
35;45;65;25;50.02985074626866;730.0870646766169
35;45;65;35;52.73880597014925;513.9800995024875
35;45;65;45;53.74129353233831;710.3134328358209
35;45;65;55;56.288557213930346;1596.7487562189056
35;45;65;65;53.59701492537314;427.2562189054726
35;45;65;75;56.12935323383085;590.2014925373135
35;45;65;85;56.25373134328358;1793.0746268656717
35;45;65;95;53.89303482587065;913.042288557214
35;45;75;5;52.56716417910448;925.5746268656717
35;45;75;15;54.87313432835821;470.0970149253731
35;45;75;25;46.58706467661692;836.179104477612
35;45;75;35;53.71641791044776;474.5721393034826
35;45;75;45;53.20398009950249;430.67910447761193
35;45;75;55;51.87064676616915;591.542288557214
35;45;75;65;55.25373134328358;851.4950248756219
35;45;75;75;51.28606965174129;561.0497512437811
35;45;75;85;52.266169154228855;1274.9676616915424
35;45;75;95;53.1865671641791;516.0646766169154
35;45;85;5;52.514925373134325;447.5771144278607
35;45;85;15;52.0771144278607;650.2388059701492
35;45;85;25;54.291044776119406;1218.8333333333333
35;45;85;35;54.61691542288557;604.4800995024875
35;45;85;45;53.95273631840796;448.01741293532336
35;45;85;55;52.8134328358209;941.7835820895523
35;45;85;65;54.59452736318408;653.4203980099503
35;45;85;75;55.8681592039801;732.3830845771145
35;45;85;85;53.82587064676617;1567.5597014925372
35;45;85;95;57.69651741293532;883.1716417910447
35;45;95;5;54.092039800995025;647.455223880597
35;45;95;15;53.32587064676617;1173.3930348258707
35;45;95;25;51.79601990049751;526.6741293532339
35;45;95;35;52.450248756218905;645.0870646766169
35;45;95;45;53.514925373134325;757.6044776119403
35;45;95;55;51.91293532338308;590.502487562189
35;45;95;65;52.5547263681592;776.1417910447761
35;45;95;75;53.21393034825871;509.8333333333333
35;45;95;85;53.71890547263681;1139.1741293532339
35;45;95;95;54.88059701492537;410.2786069651741
35;55;35;5;51.72139303482587;1211.8308457711444
35;55;35;15;54.24129353233831;1613.7437810945273
35;55;35;25;57.22885572139303;841.5845771144278
35;55;35;35;53.330845771144276;1073.5074626865671
35;55;35;45;54.59452736318408;488.4950248756219
35;55;35;55;51.850746268656714;838.0845771144278
35;55;35;65;52.30597014925373;1052.7462686567164
35;55;35;75;51.7363184079602;865.0671641791045
35;55;35;85;50.07213930348259;572.8059701492538
35;55;35;95;53.701492537313435;576.1094527363184
35;55;45;5;53.96517412935324;892.8432835820895
35;55;45;15;53.37810945273632;562.1243781094528
35;55;45;25;53.972636815920396;1098.4253731343283
35;55;45;35;52.82338308457712;1679.410447761194
35;55;45;45;52.45522388059702;973.6641791044776
35;55;45;55;52.885572139303484;553.1990049751244
35;55;45;65;53.069651741293534;1080.0223880597016
35;55;45;75;51.44776119402985;449.39303482587064
35;55;45;85;52.31592039800995;1481.4850746268658
35;55;45;95;47.29353233830846;633.5248756218906
35;55;55;5;53.1865671641791;435.2910447761194
35;55;55;15;51.65422885572139;440.1044776119403
35;55;55;25;52.049751243781095;598.5820895522388
35;55;55;35;53.56218905472637;703.8656716417911
35;55;55;45;51.32835820895522;428.96268656716416
35;55;55;55;51.8955223880597;647.2860696517413
35;55;55;65;54.475124378109456;1445.3432835820895
35;55;55;75;51.70398009950249;420.3407960199005
35;55;55;85;53.71890547263681;722.3756218905472
35;55;55;95;54.223880597014926;1328.9228855721392
35;55;65;5;53.97014925373134;630.0621890547263
35;55;65;15;53.08955223880597;613.6218905472637
35;55;65;25;51.66417910447761;996.0199004975125
35;55;65;35;51.6044776119403;849.1865671641791
35;55;65;45;53.66169154228856;617.7810945273632
35;55;65;55;55.15174129353234;601.3283582089553
35;55;65;65;53.96517412935324;1074.5696517412935
35;55;65;75;56.04726368159204;1807.2910447761194
35;55;65;85;50.495024875621894;516.3457711442786
35;55;65;95;53.28606965174129;505.5422885572139
35;55;75;5;56.54726368159204;714.9601990049752
35;55;75;15;53.460199004975124;391.5049751243781
35;55;75;25;52.243781094527364;563.8233830845771
35;55;75;35;55.504975124378106;1693.5124378109454
35;55;75;45;52.13930348258707;609.4203980099503
35;55;75;55;54.601990049751244;372.9228855721393
35;55;75;65;52.40049751243781;994.7810945273632
35;55;75;75;52.843283582089555;777.6019900497513
35;55;75;85;52.7363184079602;404.94029850746267
35;55;75;95;49.024875621890544;666.2935323383084
35;55;85;5;58.92039800995025;756.9925373134329
35;55;85;15;53.95273631840796;1103.004975124378
35;55;85;25;53.74129353233831;1669.370646766169
35;55;85;35;54.22636815920398;1160.415422885572
35;55;85;45;52.57960199004975;1432.089552238806
35;55;85;55;55.024875621890544;835.0199004975125
35;55;85;65;53.61691542288557;905.4104477611941
35;55;85;75;51.82338308457712;613.7039800995025
35;55;85;85;52.47014925373134;593.0796019900497
35;55;85;95;51.53731343283582;646.8283582089553
35;55;95;5;53.1044776119403;654.9328358208955
35;55;95;15;53.853233830845774;587.6343283582089
35;55;95;25;52.833333333333336;942.5199004975125
35;55;95;35;52.42786069651741;610.820895522388
35;55;95;45;54.23134328358209;618.4701492537314
35;55;95;55;53.06467661691542;933.1218905472637
35;55;95;65;54.58955223880597;1268.7164179104477
35;55;95;75;55.1865671641791;745.7985074626865
35;55;95;85;53.62686567164179;690.136815920398
35;55;95;95;53.78606965174129;502.8407960199005
35;65;35;5;51.80597014925373;597.7189054726368
35;65;35;15;52.527363184079604;1144.1243781094527
35;65;35;25;58.30597014925373;7005.5970149253735
35;65;35;35;52.69402985074627;1632.9776119402984
35;65;35;45;54.5;878.594527363184
35;65;35;55;54.48756218905473;966.1492537313433
35;65;35;65;51.41542288557214;619.8955223880597
35;65;35;75;53.514925373134325;894.7288557213931
35;65;35;85;52.13681592039801;406.9577114427861
35;65;35;95;50.11691542288557;810.9179104477612
35;65;45;5;52.72885572139303;441.5149253731343
35;65;45;15;53.43781094527363;1125.81592039801
35;65;45;25;52.75124378109453;1389.0870646766168
35;65;45;35;53.549751243781095;522.3258706467661
35;65;45;45;52.98756218905473;1100.3333333333333
35;65;45;55;55.33582089552239;494.5497512437811
35;65;45;65;53.614427860696516;553.5845771144278
35;65;45;75;55.646766169154226;1208.278606965174
35;65;45;85;51.86069651741293;678.0
35;65;45;95;52.95771144278607;1319.584577114428
35;65;55;5;51.982587064676615;1122.4228855721392
35;65;55;15;55.02985074626866;569.4104477611941
